"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"1110065P20Rik",298.044451347715,0.837560204832047,0.158927219018952,5.27008658430101,1.36359420235409e-07,2.94817906175236e-07
"1190002F15Rik",96.7452739431377,-4.99335393435687,0.411111344410883,-12.1459891638658,6.02494960102583e-34,3.52303059462582e-33
"1190002N15Rik",656.161992292421,0.990499049118117,0.160038981906767,6.18911116102418,6.05044061403981e-10,1.48863982867291e-09
"1190003K10Rik",0.582807124518469,1.67697380969578,2.33852114835264,0.717108678224746,0.473307041427679,NA
"1190005I06Rik",5.91577951265405,0.944953523894893,0.739585779461354,1.2776794120935,0.20136248732608,0.241741293110597
"1190007I07Rik",94.0930892264645,0.135238487657038,0.189687461877746,0.712954279203755,0.475874049549997,0.52647531374135
"1200014J11Rik",795.572195582503,-0.835795346113022,0.0973190119716648,-8.58820213214218,8.83407537489673e-18,3.07383495946465e-17
"1300002E11Rik",334.258135461131,-0.704777065610624,0.125585238417486,-5.611941932759,2.00068579492333e-08,4.52895313808059e-08
"1300017J02Rik",3.60335008070468,-0.719823817811147,0.943483551309246,-0.762942625562754,0.445497613623279,0.49662119468651
"1500004A13Rik",470.279817516685,-0.209109436030085,0.118987235913347,-1.75741065354581,0.0788478387315662,0.101795668498603
"1500009C09Rik",1479.40105104423,1.04017332234222,0.0929915156127702,11.1856798492633,4.79218513352789e-29,2.44150648528535e-28
"1500009L16Rik",231.007216633292,0.0681698523102637,0.142229666235242,0.479294187455333,0.631729356653417,0.676745521849157
"1500011B03Rik",1496.6456670403,0.479527910431058,0.0848119128011438,5.65401598187502,1.56741626988165e-08,3.5665403689916e-08
"1500011K16Rik",327.894941830384,1.38454163755266,0.139288519276785,9.9400987586162,2.78550843844794e-23,1.18822849304707e-22
"1500012F01Rik",702.98523520979,-1.1683872652765,0.129999208207514,-8.98764908945782,2.52574986448822e-19,9.33102667885801e-19
"1500012K07Rik",3.79025175358396,4.014856723644,1.26471455407045,3.17451610778281,0.00150086560233324,0.00239484269496071
"1500015A07Rik",126.355088805156,-0.64379343923652,0.195437485562707,-3.29411441916016,0.000987322995164695,0.00160644025141532
"1500015L24Rik",4.05789941085601,5.67127712247932,1.40063605577977,4.04907263316307,5.1420985564858e-05,9.33090125967852e-05
"1500015O10Rik",107.05260153854,1.76412852682769,0.199499859006499,8.8427557573874,9.33862195522074e-19,3.37321663484808e-18
"1500017E21Rik",3.20359698358526,1.56692243318218,1.01243500021942,1.54767706849584,0.121700065817378,0.152336543325755
"1500026H17Rik",35.1561833387943,0.413767494053962,0.346085905041135,1.19556297447243,0.23186714746023,0.274659782015176
"1600002D24Rik",0.574468312759086,-1.12499503616687,2.26147534666517,-0.497460667800698,0.618864232745358,NA
"1600002H07Rik",245.376198838368,-0.778143830346223,0.128192868203241,-6.07010234853727,1.27828757374679e-09,3.08688109455345e-09
"1600002K03Rik",81.9830562814398,-0.819039794540463,0.220427252648427,-3.71569206937764,0.000202648259046067,0.00035106725138704
"1600010M07Rik",1.7990466609616,2.13345121878768,1.37529787401973,1.55126482712579,0.120838232194552,0.151373482772754
"1600012H06Rik",448.67228377878,-0.492193010364546,0.102441384381559,-4.80463060252386,1.55037473810208e-06,3.126091472595e-06
"1600014C10Rik",447.65601972765,1.20173655973521,0.115151402446385,10.4361434963395,1.69559798558555e-25,7.73302601174874e-25
"1600014C23Rik",0.976220027905014,1.66712998864451,1.87313307097586,0.890022185010046,0.373453973844236,0.423492385652606
"1600020E01Rik",219.222740875733,-1.91931364163887,0.160909669587095,-11.9278949895551,8.46879531473066e-33,4.79180030217716e-32
"1600023N17Rik",22.4880429129416,-1.65501912768869,0.422278046397065,-3.91926395844999,8.88197991867836e-05,0.00015817705758469
"1600029I14Rik",2.09103557361258,4.71543731397257,1.46446499805852,3.21990441575861,0.00128233345513587,0.0020613018142625
